iso3,date,vac_share,full_vac_share,vac_num,total_vac_num
ETH,2021-05-08,,,,1290828
ETH,2021-05-09,,,,1295723
ETH,2021-05-10,,,,1300775
ETH,2021-05-11,,,,1360752
ETH,2021-05-12,,,,1397647
ETH,2021-05-13,,,,1420251
ETH,2021-05-14,,,,1436665
ETH,2021-05-15,,,,1454503
ETH,2021-05-16,,,,1460021
ETH,2021-05-17,,,,1470079
ETH,2021-05-18,,,,1484820
ETH,2021-05-19,,,,1501724
OWID_EUR,2020-12-02,0,,1,1
OWID_EUR,2020-12-03,0,,1,1
OWID_EUR,2020-12-04,0,,2,2
OWID_EUR,2020-12-05,0,,2,2
OWID_EUR,2020-12-06,0,,2,2
OWID_EUR,2020-12-07,0,,4,4
OWID_EUR,2020-12-08,0,,4,4
OWID_EUR,2020-12-09,0,,5,5
OWID_EUR,2020-12-10,0,,6,6
OWID_EUR,2020-12-11,0,,6,6
OWID_EUR,2020-12-12,0,,6,6
OWID_EUR,2020-12-13,0,,6,6
OWID_EUR,2020-12-14,0,,6,6
OWID_EUR,2020-12-15,0,,28506,28506
OWID_EUR,2020-12-16,0,,28506,28506
OWID_EUR,2020-12-17,0,,28506,28506
OWID_EUR,2020-12-18,0,,28506,28506
OWID_EUR,2020-12-19,0,,28506,28506
OWID_EUR,2020-12-20,0,,28506,28506
OWID_EUR,2020-12-21,0,,28506,28506
OWID_EUR,2020-12-22,0.01,,52006,52006
OWID_EUR,2020-12-23,0.01,,52006,52006
OWID_EUR,2020-12-24,0.01,,52006,52006
OWID_EUR,2020-12-25,0.01,,52006,52006
OWID_EUR,2020-12-26,0.01,,52006,52006
OWID_EUR,2020-12-27,0.01,0,108472,108486
OWID_EUR,2020-12-28,0.02,0,146563,147708
OWID_EUR,2020-12-29,0.03,0,238148,241389
OWID_EUR,2020-12-30,0.05,0,386880,391570
OWID_EUR,2020-12-31,0.07,0,491116,500843
OWID_EUR,2021-01-01,0.07,0,525645,535379
OWID_EUR,2021-01-02,0.18,0,1379798,1389815
OWID_EUR,2021-01-03,0.38,0,2846067,2884981
OWID_EUR,2021-01-04,0.42,0,3116509,3162511
OWID_EUR,2021-01-05,0.46,0,3428185,3482057
OWID_EUR,2021-01-06,0.49,0,3686081,3750460
OWID_EUR,2021-01-07,0.54,0,4065393,4154854
OWID_EUR,2021-01-08,0.59,0,4442224,4534989
OWID_EUR,2021-01-09,0.62,0,4637411,4730224
OWID_EUR,2021-01-10,0.77,0.05,5740866,6256232
OWID_EUR,2021-01-11,0.84,0.06,6313005,6859832
OWID_EUR,2021-01-12,0.93,0.06,6982196,7556919
OWID_EUR,2021-01-13,1.07,0.06,8020088,8656740
OWID_EUR,2021-01-14,1.18,0.06,8867346,9528975
OWID_EUR,2021-01-15,1.3,0.06,9722019,10405853
OWID_EUR,2021-01-16,1.37,0.06,10232630,10927187
OWID_EUR,2021-01-17,1.42,0.06,10665513,11408138
OWID_EUR,2021-01-18,1.53,0.07,11430913,12108226
OWID_EUR,2021-01-19,1.64,0.08,12260693,13021149
OWID_EUR,2021-01-20,1.75,0.1,13139146,14043631
OWID_EUR,2021-01-21,1.88,0.11,14081891,15140012
OWID_EUR,2021-01-22,2.01,0.13,15025270,16197913
OWID_EUR,2021-01-23,2.1,0.14,15743803,17015078
OWID_EUR,2021-01-24,2.18,0.15,16351612,17937436
OWID_EUR,2021-01-25,2.28,0.18,17060511,18777187
OWID_EUR,2021-01-26,2.37,0.22,17779210,19792937
OWID_EUR,2021-01-27,2.49,0.25,18652004,20826782
OWID_EUR,2021-01-28,2.6,0.3,19473487,22008982
OWID_EUR,2021-01-29,2.71,0.33,20279700,23156095
OWID_EUR,2021-01-30,2.82,0.37,21076907,24140126
OWID_EUR,2021-01-31,2.91,0.41,21764514,25132140
OWID_EUR,2021-02-01,2.98,0.45,22315227,26023810
OWID_EUR,2021-02-02,3.08,0.51,23030114,27165446
OWID_EUR,2021-02-03,3.18,0.57,23837177,28492570
OWID_EUR,2021-02-04,3.3,0.64,24683450,29877571
OWID_EUR,2021-02-05,3.4,0.7,25459530,31086592
OWID_EUR,2021-02-06,3.49,0.73,26152169,31991443
OWID_EUR,2021-02-07,3.58,0.76,26766341,32908162
OWID_EUR,2021-02-08,3.65,0.8,27302442,33743436
OWID_EUR,2021-02-09,3.75,0.85,28044890,34896905
OWID_EUR,2021-02-10,3.86,0.91,28862788,36177919
OWID_EUR,2021-02-11,3.99,0.98,29873941,37730668
OWID_EUR,2021-02-12,4.13,1.04,30909877,39253715
OWID_EUR,2021-02-13,4.22,1.07,31628230,40176845
OWID_EUR,2021-02-14,4.38,1.13,32790457,41257719
OWID_EUR,2021-02-15,4.46,1.17,33401520,42165817
OWID_EUR,2021-02-16,4.56,1.22,34163477,43262007
OWID_EUR,2021-02-17,4.7,1.27,35182732,44706765
OWID_EUR,2021-02-18,4.85,1.33,36333906,46311114
OWID_EUR,2021-02-19,4.98,1.38,37249629,47580321
OWID_EUR,2021-02-20,5.07,1.4,37930874,48429732
OWID_EUR,2021-02-21,5.16,1.44,38666018,49429103
OWID_EUR,2021-02-22,5.26,1.47,39350536,50358967
OWID_EUR,2021-02-23,5.38,1.55,40252143,51825487
OWID_EUR,2021-02-24,5.55,1.6,41584535,53572424
OWID_EUR,2021-02-25,5.72,1.65,42861030,55204871
OWID_EUR,2021-02-26,5.91,1.7,44224417,56987727
OWID_EUR,2021-02-27,6.04,1.72,45201259,58109520
OWID_EUR,2021-02-28,6.18,1.76,46231492,59415158
OWID_EUR,2021-03-01,6.3,1.79,47135622,60557061
OWID_EUR,2021-03-02,6.86,1.98,51341303,66147996
OWID_EUR,2021-03-03,7.05,2.05,52800529,68174716
OWID_EUR,2021-03-04,7.33,2.14,54843779,70839843
OWID_EUR,2021-03-05,7.54,2.2,56473830,72933948
OWID_EUR,2021-03-06,7.74,2.25,57931708,74762812
OWID_EUR,2021-03-07,7.9,2.29,59170573,76302676
OWID_EUR,2021-03-08,8.05,2.33,60273804,77709393
OWID_EUR,2021-03-09,8.22,2.38,61551415,79350705
OWID_EUR,2021-03-10,8.41,2.47,62974994,81475608
OWID_EUR,2021-03-11,8.64,2.57,64682465,83933661
OWID_EUR,2021-03-12,8.85,2.64,66268801,86026062
OWID_EUR,2021-03-13,9.03,2.67,67636914,87675994
OWID_EUR,2021-03-14,9.18,2.72,68743758,89106396
OWID_EUR,2021-03-15,9.35,2.77,70005265,90768238
OWID_EUR,2021-03-16,9.51,2.83,71196678,92380900
OWID_EUR,2021-03-17,9.69,2.98,72528126,94833548
OWID_EUR,2021-03-18,9.88,3.07,74003116,96997313
OWID_EUR,2021-03-19,10.11,3.17,75700875,99429954
OWID_EUR,2021-03-20,10.32,3.22,77259983,101374603
OWID_EUR,2021-03-21,10.46,3.27,78275397,102800428
OWID_EUR,2021-03-22,10.62,3.35,79510449,104636595
OWID_EUR,2021-03-23,10.81,3.43,80952825,106668697
OWID_EUR,2021-03-24,11.03,3.54,82589546,109151393
OWID_EUR,2021-03-25,11.25,3.64,84254055,111586233
OWID_EUR,2021-03-26,11.54,3.77,86376023,114691638
OWID_EUR,2021-03-27,11.71,3.84,87638048,116456182
OWID_EUR,2021-03-28,11.88,3.91,88919147,118252614
OWID_EUR,2021-03-29,12.24,4.19,91634465,123079383
OWID_EUR,2021-03-30,12.47,4.31,93334519,125716687
OWID_EUR,2021-03-31,12.73,4.45,95312810,128767614
OWID_EUR,2021-04-01,12.99,4.61,97289080,131969086
OWID_EUR,2021-04-02,13.18,4.72,98682102,134166346
OWID_EUR,2021-04-03,13.34,4.8,99907776,135999985
OWID_EUR,2021-04-04,13.49,4.86,101033410,137575169
OWID_EUR,2021-04-05,13.62,4.9,101942647,138815947
OWID_EUR,2021-04-06,13.83,5.01,103577519,141303455
OWID_EUR,2021-04-07,14.17,5.2,106118290,145291871
OWID_EUR,2021-04-08,14.55,5.35,108953886,149273064
OWID_EUR,2021-04-09,14.92,5.51,111668266,153140950
OWID_EUR,2021-04-10,15.18,5.64,113634538,156077816
OWID_EUR,2021-04-11,15.37,5.71,115065017,158074554
OWID_EUR,2021-04-12,15.64,5.8,117104720,160826832
OWID_EUR,2021-04-13,15.95,5.93,119402582,164063881
OWID_EUR,2021-04-14,16.3,6.07,122039387,167733507
OWID_EUR,2021-04-15,16.68,6.22,124904589,171811078
OWID_EUR,2021-04-16,17.02,6.38,127445330,175509939
OWID_EUR,2021-04-17,17.24,6.5,129069233,178090765
OWID_EUR,2021-04-18,17.55,6.64,131423092,181498921
OWID_EUR,2021-04-19,17.86,6.76,133739299,184660123
OWID_EUR,2021-04-20,18.15,6.89,135914006,187837092
OWID_EUR,2021-04-21,18.52,7.07,138629040,191909344
OWID_EUR,2021-04-22,18.88,7.26,141352961,196078780
OWID_EUR,2021-04-23,19.24,7.45,144047108,200211237
OWID_EUR,2021-04-24,19.46,7.61,145655875,203046021
OWID_EUR,2021-04-25,19.79,7.73,148146796,206395163
OWID_EUR,2021-04-26,20.02,7.87,149879690,209045809
OWID_EUR,2021-04-27,20.37,8.06,152514772,213100960
OWID_EUR,2021-04-28,20.81,8.31,155767669,218243033
OWID_EUR,2021-04-29,21.23,8.56,158954733,223301110
OWID_EUR,2021-04-30,21.56,8.76,161428635,227259557
OWID_EUR,2021-05-01,21.79,8.89,163106880,229898440
OWID_EUR,2021-05-02,22.09,9.05,165351403,233254081
OWID_EUR,2021-05-03,22.31,9.18,167035620,235837498
OWID_EUR,2021-05-04,22.62,9.36,169322577,239484966
OWID_EUR,2021-05-05,23.08,9.71,172780162,245384628
OWID_EUR,2021-05-06,23.51,10.03,176019022,250948463
OWID_EUR,2021-05-07,23.88,10.29,178755250,255594324
OWID_EUR,2021-05-08,24.13,10.48,180630093,258894343
OWID_EUR,2021-05-09,24.41,10.64,182777201,262200193
OWID_EUR,2021-05-10,24.71,10.83,184991961,265784352
OWID_EUR,2021-05-11,25.19,11.1,188576182,270757822
OWID_EUR,2021-05-12,25.64,11.42,191963259,276444416
OWID_EUR,2021-05-13,26,11.69,194678683,281161098
OWID_EUR,2021-05-14,26.38,11.97,197471365,285975629
OWID_EUR,2021-05-15,26.68,12.18,199748752,289750838
OWID_EUR,2021-05-16,26.97,12.37,201938842,293312729
OWID_EUR,2021-05-17,27.25,12.56,203982006,296709553
OWID_EUR,2021-05-18,27.62,12.82,206758835,301338298
OWID_EUR,2021-05-19,27.74,12.93,207719508,303067573
OWID_EUN,2020-12-27,0.01,0,56461,56475
OWID_EUN,2020-12-28,0.02,0,93947,95092
OWID_EUN,2020-12-29,0.04,0,184465,187706
OWID_EUN,2020-12-30,0.07,0,327894,332584
OWID_EUN,2020-12-31,0.1,0,432057,441784
OWID_EUN,2021-01-01,0.1,0,466580,476314
OWID_EUN,2021-01-02,0.13,0,572733,582750
OWID_EUN,2021-01-03,0.15,0,658554,675466
OWID_EUN,2021-01-04,0.21,0,928989,952989
OWID_EUN,2021-01-05,0.28,0,1237278,1269148
OWID_EUN,2021-01-06,0.33,0,1486101,1528478
OWID_EUN,2021-01-07,0.42,0,1858854,1926313
OWID_EUN,2021-01-08,0.5,0,2227069,2297832
OWID_EUN,2021-01-09,0.54,0,2422119,2492930
OWID_EUN,2021-01-10,0.59,0,2616601,2740568
OWID_EUN,2021-01-11,0.68,0,3042276,3176936
OWID_EUN,2021-01-12,0.79,0,3498351,3644841
OWID_EUN,2021-01-13,0.91,0,4047441,4246115
OWID_EUN,2021-01-14,1.03,0,4560612,4779006
OWID_EUN,2021-01-15,1.14,0,5066800,5303189
OWID_EUN,2021-01-16,1.19,0,5279755,5524247
OWID_EUN,2021-01-17,1.24,0.01,5522138,5812454
OWID_EUN,2021-01-18,1.37,0.02,6081436,6299175
OWID_EUN,2021-01-19,1.48,0.03,6562764,6859064
OWID_EUN,2021-01-20,1.58,0.06,7040220,7475963
OWID_EUN,2021-01-21,1.69,0.09,7523403,8106295
OWID_EUN,2021-01-22,1.79,0.11,7949365,8644861
OWID_EUN,2021-01-23,1.83,0.13,8130994,8924079
OWID_EUN,2021-01-24,1.9,0.15,8457355,9366071
OWID_EUN,2021-01-25,1.99,0.2,8837738,9860102
OWID_EUN,2021-01-26,2.06,0.26,9179184,10475983
OWID_EUN,2021-01-27,2.18,0.31,9685495,11102373
OWID_EUN,2021-01-28,2.26,0.38,10040473,11790091
OWID_EUN,2021-01-29,2.32,0.45,10319609,12386295
OWID_EUN,2021-01-30,2.36,0.5,10511654,12749325
OWID_EUN,2021-01-31,2.45,0.57,10880091,13406565
OWID_EUN,2021-02-01,2.49,0.64,11079707,13929850
OWID_EUN,2021-02-02,2.55,0.73,11353741,14608718
OWID_EUN,2021-02-03,2.62,0.84,11646918,15382078
OWID_EUN,2021-02-04,2.69,0.95,11972622,16216553
OWID_EUN,2021-02-05,2.75,1.05,12231740,16883054
OWID_EUN,2021-02-06,2.78,1.09,12372968,17229909
OWID_EUN,2021-02-07,2.85,1.16,12695711,17843403
OWID_EUN,2021-02-08,2.89,1.22,12878218,18303357
OWID_EUN,2021-02-09,2.97,1.31,13202742,19009517
OWID_EUN,2021-02-10,3.03,1.39,13497104,19670992
OWID_EUN,2021-02-11,3.14,1.5,13983992,20660565
OWID_EUN,2021-02-12,3.22,1.59,14347974,21399968
OWID_EUN,2021-02-13,3.27,1.63,14559216,21804923
OWID_EUN,2021-02-14,3.36,1.69,14942431,22482831
OWID_EUN,2021-02-15,3.43,1.76,15268048,23090075
OWID_EUN,2021-02-16,3.52,1.83,15647997,23778278
OWID_EUN,2021-02-17,3.63,1.91,16147173,24655874
OWID_EUN,2021-02-18,3.77,2,16793235,25711451
OWID_EUN,2021-02-19,3.89,2.08,17316605,26553243
OWID_EUN,2021-02-20,3.97,2.11,17661746,27051914
OWID_EUN,2021-02-21,4.1,2.17,18248143,27887057
OWID_EUN,2021-02-22,4.21,2.22,18725123,28580641
OWID_EUN,2021-02-23,4.33,2.27,19263248,29346226
OWID_EUN,2021-02-24,4.52,2.34,20091127,30494931
OWID_EUN,2021-02-25,4.68,2.4,20837152,31503834
OWID_EUN,2021-02-26,4.87,2.48,21670216,32689589
OWID_EUN,2021-02-27,4.99,2.5,22201652,33328897
OWID_EUN,2021-02-28,5.18,2.56,23034886,34410223
OWID_EUN,2021-03-01,5.33,2.6,23695065,35252932
OWID_EUN,2021-03-02,5.5,2.65,24469534,36245797
OWID_EUN,2021-03-03,5.72,2.72,25448586,37567788
OWID_EUN,2021-03-04,5.99,2.81,26642818,39140598
OWID_EUN,2021-03-05,6.2,2.87,27584666,40357255
OWID_EUN,2021-03-06,6.39,2.92,28441412,41415618
OWID_EUN,2021-03-07,6.62,2.97,29460750,42682143
OWID_EUN,2021-03-08,6.8,3.03,30269972,43738045
OWID_EUN,2021-03-09,7.02,3.09,31242573,44973727
OWID_EUN,2021-03-10,7.24,3.16,32220140,46261310
OWID_EUN,2021-03-11,7.53,3.26,33515424,48035484
OWID_EUN,2021-03-12,7.79,3.34,34660953,49534891
OWID_EUN,2021-03-13,7.98,3.39,35486259,50549310
OWID_EUN,2021-03-14,8.15,3.44,36279242,51582026
OWID_EUN,2021-03-15,8.34,3.51,37105858,52737375
OWID_EUN,2021-03-16,8.5,3.58,37827111,53768751
OWID_EUN,2021-03-17,8.67,3.68,38595679,54959428
OWID_EUN,2021-03-18,8.86,3.79,39436907,56283628
OWID_EUN,2021-03-19,9.07,3.88,40351040,57597227
OWID_EUN,2021-03-20,9.24,3.93,41097801,58564920
OWID_EUN,2021-03-21,9.38,3.99,41711716,59482763
OWID_EUN,2021-03-22,9.57,4.1,42586496,60847611
OWID_EUN,2021-03-23,9.8,4.19,43622701,62274868
OWID_EUN,2021-03-24,10.08,4.32,44841977,64040876
OWID_EUN,2021-03-25,10.36,4.43,46078844,65795286
OWID_EUN,2021-03-26,10.72,4.58,47700054,68072473
OWID_EUN,2021-03-27,10.9,4.64,48516404,69144523
OWID_EUN,2021-03-28,11.11,4.71,49442704,70407280
OWID_EUN,2021-03-29,11.38,4.8,50642713,72013460
OWID_EUN,2021-03-30,11.69,4.91,51990442,73856854
OWID_EUN,2021-03-31,12.02,5.04,53496927,75914164
OWID_EUN,2021-04-01,12.38,5.18,55074139,78103254
OWID_EUN,2021-04-02,12.64,5.28,56230870,79720183
OWID_EUN,2021-04-03,12.84,5.36,57143184,80983373
OWID_EUN,2021-04-04,13.06,5.43,58116622,82285157
OWID_EUN,2021-04-05,13.24,5.48,58885162,83258960
OWID_EUN,2021-04-06,13.53,5.6,60176452,85092870
OWID_EUN,2021-04-07,14,5.73,62292991,87777088
OWID_EUN,2021-04-08,14.54,5.86,64687310,90765703
OWID_EUN,2021-04-09,15.02,5.99,66831054,93478314
OWID_EUN,2021-04-10,15.37,6.07,68385405,95404643
OWID_EUN,2021-04-11,15.64,6.15,69600767,96967133
OWID_EUN,2021-04-12,16.05,6.25,71415363,99224114
OWID_EUN,2021-04-13,16.48,6.37,73324121,101645331
OWID_EUN,2021-04-14,16.93,6.49,75320785,104187165
OWID_EUN,2021-04-15,17.48,6.64,77780239,107320443
OWID_EUN,2021-04-16,17.94,6.77,79822748,109937191
OWID_EUN,2021-04-17,18.23,6.86,81095773,111602745
OWID_EUN,2021-04-18,18.71,6.96,83224636,114168393
OWID_EUN,2021-04-19,19.18,7.08,85316646,116795486
OWID_EUN,2021-04-20,19.56,7.2,87041368,119083161
OWID_EUN,2021-04-21,20.07,7.38,89282577,122107275
OWID_EUN,2021-04-22,20.56,7.56,91453227,125108485
OWID_EUN,2021-04-23,21.03,7.74,93554310,127982435
OWID_EUN,2021-04-24,21.27,7.83,94630101,129477265
OWID_EUN,2021-04-25,21.79,7.97,96949645,132359444
OWID_EUN,2021-04-26,22.12,8.1,98394585,134349820
OWID_EUN,2021-04-27,22.62,8.31,100647192,137449418
OWID_EUN,2021-04-28,23.19,8.55,103191271,141090141
OWID_EUN,2021-04-29,23.79,8.8,105830905,144807905
OWID_EUN,2021-04-30,24.24,8.99,107853073,147603564
OWID_EUN,2021-05-01,24.56,9.11,109279140,149566433
OWID_EUN,2021-05-02,25.03,9.32,111350836,152478347
OWID_EUN,2021-05-03,25.37,9.5,112896715,154742552
OWID_EUN,2021-05-04,25.84,9.74,114960469,157830183
OWID_EUN,2021-05-05,26.49,10.11,117839928,162199130
OWID_EUN,2021-05-06,27.1,10.46,120586284,166445235
OWID_EUN,2021-05-07,27.63,10.75,122935884,170029369
OWID_EUN,2021-05-08,27.97,10.94,124434623,172305334
OWID_EUN,2021-05-09,28.41,11.16,126421826,175236944
OWID_EUN,2021-05-10,28.84,11.39,128326383,178121340
OWID_EUN,2021-05-11,29.49,11.71,131188934,182362338
OWID_EUN,2021-05-12,30.08,12.02,133811708,186290953
OWID_EUN,2021-05-13,30.6,12.35,136154577,190047842
OWID_EUN,2021-05-14,31.12,12.65,138438086,193596822
OWID_EUN,2021-05-15,31.45,12.86,139944461,195992037
OWID_EUN,2021-05-16,31.9,13.13,141913705,199060482
OWID_EUN,2021-05-17,32.31,13.36,143732204,201854049
OWID_EUN,2021-05-18,32.83,13.67,146048027,205436600
OWID_EUN,2021-05-19,33,13.77,146816396,206660138
FRO,2021-01-29,8.17,0,3993,3994
FRO,2021-01-30,,,,
FRO,2021-01-31,,,,
FRO,2021-02-01,,,,
FRO,2021-02-02,,,,
FRO,2021-02-03,,,,
FRO,2021-02-04,,,,
FRO,2021-02-05,,,,
FRO,2021-02-06,8.29,1.24,4051,4657
FRO,2021-02-07,,,,
FRO,2021-02-08,8.39,1.4,4098,4783
FRO,2021-02-09,,,,
FRO,2021-02-10,8.46,2.5,4134,5355
FRO,2021-02-11,,,,
FRO,2021-02-12,,,,
FRO,2021-02-13,,,,
FRO,2021-02-14,,,,
FRO,2021-02-15,,,,
FRO,2021-02-16,,,,
FRO,2021-02-17,,,,
FRO,2021-02-18,,,,
FRO,2021-02-19,,,,
FRO,2021-02-20,,,,
FRO,2021-02-21,8.53,3.1,4167,5682
FRO,2021-02-22,,,,
FRO,2021-02-23,8.54,4.27,4172,6259
FRO,2021-02-24,8.57,5.16,4190,6713
FRO,2021-02-25,,,,
FRO,2021-02-26,,,,
FRO,2021-02-27,,,,
FRO,2021-02-28,,,,
FRO,2021-03-01,,,,
FRO,2021-03-02,,,,
FRO,2021-03-03,8.62,5.79,4211,7041
FRO,2021-03-04,8.67,6.46,4238,7394
FRO,2021-03-05,8.7,6.78,4251,7563
FRO,2021-03-06,8.7,7.52,4251,7925
FRO,2021-03-07,,,,
FRO,2021-03-08,8.72,7.79,4260,8068
FRO,2021-03-09,,,,
FRO,2021-03-10,,,,
FRO,2021-03-11,,,,
FRO,2021-03-12,10.03,8.04,4901,8832
FRO,2021-03-13,,,,
FRO,2021-03-14,,,,
FRO,2021-03-15,,,,
FRO,2021-03-16,10.21,8.14,4988,8967
FRO,2021-03-17,10.59,8.18,5173,9170
FRO,2021-03-18,10.86,8.25,5309,9342
FRO,2021-03-19,,,,
FRO,2021-03-20,,,,
FRO,2021-03-21,,,,
FRO,2021-03-22,11.03,8.27,5388,9427
FRO,2021-03-23,,,,
FRO,2021-03-24,,,,
FRO,2021-03-25,,,,
FRO,2021-03-26,11.43,8.34,5586,9660
FRO,2021-03-27,11.98,8.4,5853,9959
FRO,2021-03-28,,,,
FRO,2021-03-29,,,,
FRO,2021-03-30,13.59,8.45,6641,10770
FRO,2021-03-31,,,,
FRO,2021-04-01,,,,
FRO,2021-04-02,,,,
FRO,2021-04-03,,,,
FRO,2021-04-04,,,,
FRO,2021-04-05,,,,
FRO,2021-04-06,,,,
FRO,2021-04-07,,,,
FRO,2021-04-08,15.03,8.49,7345,11494
FRO,2021-04-09,,,,
FRO,2021-04-10,,,,
FRO,2021-04-11,,,,
FRO,2021-04-12,17.15,8.69,8382,12629
FRO,2021-04-13,18.16,8.71,8874,13131
FRO,2021-04-14,19.13,8.97,9350,13731
FRO,2021-04-15,19.5,9.78,9528,14305
FRO,2021-04-16,,,,
FRO,2021-04-17,,,,
FRO,2021-04-18,,,,
FRO,2021-04-19,19.55,10.35,9552,14610
FRO,2021-04-20,,,,
FRO,2021-04-21,19.73,10.63,9641,14834
FRO,2021-04-22,21.04,10.74,10282,15531
FRO,2021-04-23,,,,
FRO,2021-04-24,24.05,11.31,11751,17280
FRO,2021-04-25,,,,
FRO,2021-04-26,26.09,11.35,12748,18294
FRO,2021-04-27,28.01,11.41,13686,19262
FRO,2021-04-28,29.59,11.83,14458,20238
FRO,2021-04-29,,,,
FRO,2021-04-30,,,,
FRO,2021-05-01,,,,
FRO,2021-05-02,,,,
FRO,2021-05-03,,,,
FRO,2021-05-04,,,,
FRO,2021-05-05,,,,
FRO,2021-05-06,30.17,13.07,14743,21128
FRO,2021-05-07,,,,
FRO,2021-05-08,32.97,13.52,16109,22715
FRO,2021-05-09,34.58,13.55,16896,23519
FRO,2021-05-10,,,,
FRO,2021-05-11,37.7,14.34,18420,25427
FRO,2021-05-12,,,,
FRO,2021-05-13,38.9,14.83,19008,26253
FRO,2021-05-14,,,,
FRO,2021-05-15,,,,
FRO,2021-05-16,39.2,16.01,19153,26977
FLK,2021-02-07,0,,0,0
FLK,2021-02-08,,,,
FLK,2021-02-09,,,,
FLK,2021-02-10,,,,
FLK,2021-02-11,,,,
FLK,2021-02-12,,,,
FLK,2021-02-13,,,,
FLK,2021-02-14,,,,
FLK,2021-02-15,43.5,,1515,1515
FLK,2021-02-16,,,,
FLK,2021-02-17,,,,
FLK,2021-02-18,,,,
FLK,2021-02-19,,,,
FLK,2021-02-20,,,,
FLK,2021-02-21,,,,
FLK,2021-02-22,49.73,,1732,1732
FLK,2021-02-23,,,,
FLK,2021-02-24,,,,
FLK,2021-02-25,,,,
FLK,2021-02-26,,,,
FLK,2021-02-27,,,,
FLK,2021-02-28,,,,
FLK,2021-03-01,,,,
FLK,2021-03-02,,,,
FLK,2021-03-03,,,,
FLK,2021-03-04,,,,
FLK,2021-03-05,,,,
FLK,2021-03-06,,,,
FLK,2021-03-07,,,,
FLK,2021-03-08,,,,
FLK,2021-03-09,,,,
FLK,2021-03-10,,,,
FLK,2021-03-11,,,,
FLK,2021-03-12,,,,
FLK,2021-03-13,,,,
FLK,2021-03-14,,,,
FLK,2021-03-15,,,,
FLK,2021-03-16,,,,
FLK,2021-03-17,,,,
FLK,2021-03-18,,,,
FLK,2021-03-19,,,,
FLK,2021-03-20,,,,
FLK,2021-03-21,,,,
FLK,2021-03-22,,,,
FLK,2021-03-23,,,,
FLK,2021-03-24,,,,
FLK,2021-03-25,,,,
FLK,2021-03-26,62.79,,2187,2187
FLK,2021-03-27,,,,
FLK,2021-03-28,,,,
FLK,2021-03-29,,,,
FLK,2021-03-30,,,,
FLK,2021-03-31,,,,
FLK,2021-04-01,,,,
FLK,2021-04-02,,,,
FLK,2021-04-03,,,,
FLK,2021-04-04,,,,
FLK,2021-04-05,,,,
FLK,2021-04-06,,,,
FLK,2021-04-07,74.79,49.3,2605,4322
FLK,2021-04-08,,,,
FLK,2021-04-09,,,,
FLK,2021-04-10,,,,
FLK,2021-04-11,,,,
FLK,2021-04-12,,,,
FLK,2021-04-13,,,,
FLK,2021-04-14,75.57,50.96,2632,4407
FJI,2021-03-17,0,,0,0
FJI,2021-03-18,,,,
FJI,2021-03-19,,,,
FJI,2021-03-20,,,,
FJI,2021-03-21,,,,
FJI,2021-03-22,,,,
FJI,2021-03-23,,,,
FJI,2021-03-24,,,,
FJI,2021-03-25,,,,
FJI,2021-03-26,,,,
FJI,2021-03-27,,,,
FJI,2021-03-28,,,,
FJI,2021-03-29,,,,
FJI,2021-03-30,,,,
FJI,2021-03-31,,,,
FJI,2021-04-01,,,,
FJI,2021-04-02,,,,
FJI,2021-04-03,,,,
FJI,2021-04-04,,,,
FJI,2021-04-05,,,,
FJI,2021-04-06,,,,
FJI,2021-04-07,,,,
FJI,2021-04-08,,,,
FJI,2021-04-09,,,,
FJI,2021-04-10,,,,
FJI,2021-04-11,,,,
FJI,2021-04-12,,,,
FJI,2021-04-13,0.7,,6278,6278
FJI,2021-04-14,,,,
FJI,2021-04-15,3.09,,27705,27705
FJI,2021-04-16,6.25,,56000,56000
FJI,2021-04-17,,,,
FJI,2021-04-18,,,,
FJI,2021-04-19,,,,
FJI,2021-04-20,6.25,,56000,56000
FJI,2021-04-21,,,,
FJI,2021-04-22,,,,
FJI,2021-04-23,,,,
FJI,2021-04-24,,,,
FJI,2021-04-25,,,,
FJI,2021-04-26,,,,
FJI,2021-04-27,,,,
FJI,2021-04-28,,,,
FJI,2021-04-29,,,,
FJI,2021-04-30,,,,
FJI,2021-05-01,,,,
FJI,2021-05-02,,,,
FJI,2021-05-03,,,,
FJI,2021-05-04,,,,
FJI,2021-05-05,,,,
FJI,2021-05-06,,,,
FJI,2021-05-07,,,,
FJI,2021-05-08,,,,
FJI,2021-05-09,,,,
FJI,2021-05-10,,,,
FJI,2021-05-11,10.37,,93000,93000
FIN,2020-12-31,,,,1767
FIN,2021-01-01,,,,
FIN,2021-01-02,,,,
FIN,2021-01-03,,,,
FIN,2021-01-04,,,,3604
FIN,2021-01-05,,,,5445
FIN,2021-01-06,,,,
FIN,2021-01-07,,,,8155
FIN,2021-01-08,,,,11135
FIN,2021-01-09,,,,
FIN,2021-01-10,,,,
FIN,2021-01-11,,,,14196
FIN,2021-01-12,,,,17617
FIN,2021-01-13,,,,23126
FIN,2021-01-14,,,,33033
FIN,2021-01-15,,,,43143
FIN,2021-01-16,,,,
FIN,2021-01-17,,,,
FIN,2021-01-18,,,,54568
FIN,2021-01-19,,,,55824
FIN,2021-01-20,,,,62061
FIN,2021-01-21,,,,78300
FIN,2021-01-22,,,,91260
FIN,2021-01-23,,,,
FIN,2021-01-24,,,,
